masterid,x,y,lon,lat
"30314",1015710.58898929,196593.744384766,-73.8865282681482,40.7062252063776
"30315",1015847.33081062,196148.007019058,-73.886037161266,40.705001276144
"30316",1015981.99920656,196568.380188003,-73.8855494691788,40.7061546185345
"30321",1015749.84100346,198773.405395508,-73.8863764971916,40.7122077146893
"30327",1015526.29803471,199701.67779544,-73.8871785285924,40.7147563919721
"30328",1015575.90759277,199443.276000977,-73.8870007770622,40.7140469658353
"30329",1015703.24981692,199925.46661377,-73.8865391741206,40.7153700109438
"30345",1016784.92742926,191528.032836944,-73.8826778307115,40.6923171380606
"30358",1016158.79998779,194364.198425308,-73.8849222313677,40.7001040265097
"30359",1015977.60302733,194891.093627959,-73.8855732277415,40.701550880844
"30362",1016231.19824223,194918.984008804,-73.8846584958384,40.701626520456
"30363",1016483.90759276,194947.760192916,-73.8837469525261,40.7017045873449
"30364",1016572.14562993,194499.696838379,-73.8834308688465,40.7004744375368
"30367",1016740.40002446,194974.964782715,-73.8828217708077,40.7017783194704
"30368",1016843.54278563,194641.264831558,-73.88245139681,40.7008620127556
"30370",1016924.66461182,194392.823608398,-73.8821600366639,40.7001798011502
"30371",1016008.75439456,195632.61120607,-73.8854573823719,40.7035860591641
"30372",1016247.8483887,195707.355224609,-73.8845947005662,40.7037903523988
"30373",1016486.56518555,195782.279418945,-73.8837333730349,40.7039951350764
"30374",1016724.83898929,195857.718994156,-73.8828736354591,40.7042013275271
"30375",1016993.27020265,195004.987792984,-73.8819096371742,40.7018597934591
"30376",1016963.50323489,195931.921630874,-73.8820124903723,40.704404117005
"30377",1016085.91638185,196222.921630874,-73.8851762958606,40.7052060437538
"30378",1016245.81103516,196557.208984405,-73.8845980105439,40.706123006232
"30379",1016325.04638675,196297.957641616,-73.8843134609569,40.7054111361574
"30380",1016505.54803471,196558.655822784,-73.8836611893739,40.7061260344388
"30382",1016563.24798585,196372.531005874,-73.8834539714942,40.7056149556237
"30384",1016796.41040045,196440.490234405,-73.8826126838914,40.7058006329764
"30385",1016110.52258304,198756.876403809,-73.8850755574907,40.7121610551065
"30386",1016311.36199951,198782.322631836,-73.884350987074,40.7122301733766
"30387",1016948.08001712,198864.773193359,-73.8820538743987,40.7124541501265
"30388",1016091.80218506,199168.88684082,-73.8851411352824,40.7132919920268
"30389",1016105.36840825,199413.266235366,-73.8850910432705,40.7139627057563
"30390",1016114.2659912,199674.18762207,-73.8850577128612,40.7146788399972
"30391",1016112.63543706,199895.578186065,-73.8850625467999,40.715286509523
"30392",1016336.03399663,199173.499633789,-73.8842601281097,40.7133037706779
"30393",1016350.22363281,199409.083190918,-73.884207820386,40.7139503393078
"30394",1016368.86859132,199687.711242706,-73.8841392348658,40.7147150384354
"30395",1016611.13842775,199700.926391602,-73.8832652446801,40.7147504279838
"30396",1016880.61621097,199220.070983902,-73.8822955025266,40.7134296060829
"30397",1016866.53820801,199480.595397964,-73.8823450221301,40.7141447347019
"30398",1016853.87420656,199732.593017578,-73.8823894834323,40.7148364540292
"30405",1017057.88940434,194793.879211456,-73.8816776132651,40.7012801110366
"30407",1017162.46600346,194463.266418472,-73.8813020715831,40.7003722687685
"30408",1017270.95660406,194950.726013184,-73.8809084135386,40.7017098258632
"30413",1017245.52362061,195030.998229995,-73.8809997453499,40.7019302489553
"30414",1017384.69982913,195045.35180667,-73.8804977283447,40.7019691260757
"30416",1017479.3912354,195125.574829116,-73.8801558227257,40.7021889641851
"30417",1017689.53179932,195285.190612808,-73.8793971441302,40.70262628005
"30418",1017753.72460936,195084.698791504,-73.8791666243893,40.7020757347252
"30419",1017901.68701176,195448.234802246,-73.8786311723888,40.7030729933879
"30423",1017202.56439213,196006.439209014,-73.8811499069648,40.7046077629963
"30424",1017270.13323979,196628.183227539,-73.8809031577217,40.7063140503746
"30427",1017441.5369873,196081.750610352,-73.8802876337921,40.704813581706
"30428",1017522.38659669,196656.178588897,-73.8799931944476,40.7063899460176
"30430",1017678.77398685,196156.563598648,-73.879431617577,40.7050180324827
"30431",1017779.51202393,196679.544799805,-73.8790656795767,40.7064531100922
"30432",1017919.02282718,196231.658630386,-73.8785647318012,40.7052232395703
"30435",1017997.46099852,197665.589416519,-73.878274639652,40.7091587382364
"30436",1017925.85021977,197904.480041534,-73.8785317408813,40.7098147085853
"30440",1017776.14263918,198395.486206055,-73.8790692880788,40.711162971183
"30441",1017735.39141849,198709.67181398,-73.8792147172201,40.7120254894617
"30442",1017699.51879883,198965.018981948,-73.8793428446391,40.7127264916694
"30443",1017814.88598637,198147.599426299,-73.8789307745935,40.7104824346115
"30444",1017196.60302733,199811.890808105,-73.881152786298,40.7150528376493
"30445",1017360.53643803,199545.657592803,-73.8805627448003,40.7143214797676
"30446",1017458.82702637,199881.933227554,-73.8802065298094,40.7152441067703
"30447",1017507.70483403,199302.639831573,-73.8800330760554,40.7136539026504
"30449",1017710.16503909,199969.039428711,-73.8792994519165,40.7154822452408
"30450",1017990.77459717,199003.644409209,-73.878292051457,40.7128314032306
"30451",1017910.15142825,199143.325805664,-73.878582172357,40.713215102101
"30452",1017995.47283937,199998.084594741,-73.8782701194108,40.7155608835571
"30461",1018098.53039551,194818.790588379,-73.87792439784,40.7013445674966
"30467",1018007.47418213,195111.08001712,-73.8782513288815,40.7021471805547
"30468",1018112.42462164,195612.351989761,-73.8778702977671,40.7035226521525
"30469",1018261.41723636,195138.566833511,-73.8773353280243,40.7022216529458
"30470",1018326.54821779,195785.278198257,-73.877097156192,40.7039964714902
"30472",1018521.31500246,195165.305603042,-73.8763978528265,40.702294041775
"30473",1018585.76043706,195865.153442413,-73.876161857383,40.7042147080057
"30475",1018789.24420168,195194.944824219,-73.87543139474,40.7023743526747
"30476",1018836.7178345,195930.458435073,-73.8752563998534,40.7043929773122
"30477",1018038.72399907,196702.228393584,-73.8781306406104,40.7065143851039
"30478",1018162.36218262,196308.079040557,-73.8776866873224,40.7054320661277
"30481",1018233.35302733,196951.788208023,-73.8774273929466,40.7071986218419
"30482",1018308.58581543,196724.137817398,-73.8771571919487,40.7065734866216
"30487",1018552.49102783,196827.119812042,-73.8762769490213,40.7068552054174
"30489",1018792.81701662,196856.778625488,-73.8754099844707,40.7069356768332
"30490",1018829.57678221,196732.653991714,-73.8752780359158,40.706594840779
"30492",1018067.62823486,197448.368591323,-73.8780226413705,40.7085622511877
"30493",1018136.46661381,197229.314025909,-73.8777754498561,40.7079607354518
"30494",1018340.04901122,197310.504821777,-73.8770407416864,40.7081828027457
"30495",1018456.00341801,197020.390441909,-73.876623980578,40.7073860606492
"30496",1018496.15423587,197589.598632827,-73.8764762676083,40.7089482456102
"30497",1018403.42480469,197820.766235366,-73.8768095638089,40.709583103693
"30498",1018571.83319093,197404.474426284,-73.8762042423856,40.7084398307644
"30499",1018803.33203124,197497.308837906,-73.8753687716557,40.7086937379774
"30500",1018933.82403566,197858.712219238,-73.8748962359093,40.7096851930578
"30501",1018198.70739748,198772.188232452,-73.8775431753094,40.7121953163541
"30502",1018298.74981692,198239.777832046,-73.8771850040373,40.7107335933968
"30503",1018251.77801518,198485.495788589,-73.877353191753,40.7114082107738
"30504",1018338.64141849,198018.800598159,-73.8770422326931,40.7101269103418
"30505",1018544.31683353,198284.423400894,-73.8762990092382,40.7108551863405
"30506",1018784.55578615,198853.323242217,-73.8754295405891,40.7124157450909
"30507",1018837.71203612,198100.358825713,-73.8752416678603,40.7103488312269
"30508",1018806.40618896,198343.045227081,-73.8753533426971,40.7110150694148
"30509",1018796.04199222,198597.273803726,-73.8753894223245,40.7117129061872
"30510",1018152.69702151,199024.622009307,-73.8777078685166,40.7128883627023
"30511",1018131.23699954,199281.081420898,-73.8777839872604,40.7135923641662
"30513",1018365.99700929,199379.814819366,-73.8769366643872,40.7138624613929
"30515",1018231.96521002,199613.16418457,-73.8774189657941,40.714503464879
"30516",1018560.56359866,199642.094421417,-73.8762334873412,40.7145816031606
"30518",1018770.64520267,199110.035217315,-73.8754784014153,40.7131204118781
"30519",1018825.70739749,199384.70318605,-73.8752783726962,40.7138740941694
"30520",1018822.48883057,199644.873413101,-73.8752886465935,40.714588211176
"30522",1019177.95404056,190431.568603516,-73.8740541832647,40.6892984788583
"30523",1019271.49383549,190091.260803238,-73.8737186599886,40.6883640434792
"30524",1019579.97100833,190658.979614273,-73.8726033700033,40.6899210734616
"30525",1019822.35882571,190788.916992188,-73.8717286569447,40.6902767503735
"30531",1019057.78039552,195225.377807647,-73.8744627410471,40.7024568317599
"30532",1019100.38201907,195959.58221437,-73.874305295217,40.7044718806393
"30533",1019321.32641605,195254.403198242,-73.8735120897753,40.7025354589636
"30534",1019363.82299809,195988.827636719,-73.8733549927291,40.7045511108735
"30535",1019584.84619141,195282.70703128,-73.8725615347026,40.7026120979155
"30536",1019838.23480228,195310.479187042,-73.8716475192472,40.7026873104399
"30537",1019117.12078856,196782.225036621,-73.874240664046,40.7067297730549
"30540",1019162.08801273,196630.63079837,-73.8740792616888,40.7063135057661
"30541",1019401.73321533,196705.965209976,-73.8732145185431,40.7065193319478
"30542",1019616.60144044,196017.15441896,-73.8724431493641,40.704627854436
"30544",1019638.52398682,196781.247192398,-73.8723600657294,40.7067250191386
"30545",1019870.1574097,196046.199584991,-73.8715284957914,40.7047065594368
"30546",1019847.12603761,196940.291809097,-73.871606836552,40.7071607218322
"30548",1019954.64538577,196613.272033691,-73.8712207659757,40.7062626975036
"30551",1019041.77642822,197589.920227051,-73.8745082435601,40.7089469996667
"30554",1019397.07098393,197390.944213882,-73.8732277588104,40.7083994539885
"30555",1019382.02844241,197640.244812042,-73.8732807149941,40.7090837841245
"30556",1019367.16619875,197889.929382354,-73.8733330199322,40.7097691673705
"30559",1019352.32379152,198139.830383316,-73.8733852532672,40.7104551445026
"30560",1019337.82904057,198389.33782962,-73.8734362357144,40.7111400399574
"30561",1019322.48779295,198638.668029815,-73.8734902735207,40.7118244521857
"30562",1019308.48858647,198888.214782745,-73.8735394703988,40.7125094533941
"30563",1019860.83001707,198920.895202652,-73.8715469329671,40.712596947374
"30564",1019936.15783694,198674.071594238,-73.8712765240779,40.7119191725473
"30565",1019081.56640628,199649.000610381,-73.8743540708565,40.7145985231469
"30567",1019090.30322269,199137.938598648,-73.8743251999621,40.7131957469311
"30568",1019449.64318854,199161.734619141,-73.873028878001,40.7132596389313
"30569",1019840.85302739,199173.453796402,-73.8716176573822,40.7132902401679
"30594",1021495.84301761,147888.876220718,-73.8659309659317,40.5725184852198
"30599",1021724.51379396,147991.674438506,-73.8651072808557,40.5727996822997
"30600",1021805.37982182,147189.225402847,-73.8648206546121,40.570596776907
"30608",1022014.54602051,147990.447387695,-73.8640632935618,40.5727950836438
"30616",1022015.20880128,146716.36541748,-73.8640680245639,40.569297978713
"30619",1022226.14343262,146856.240417495,-73.8633080026977,40.5696810069194
"30621",1022461.68103032,146984.54083252,-73.8624594808191,40.5700321541456
"30624",1022034.17199707,147290.383239746,-73.8639965607538,40.5708734630367
"30625",1022276.5402222,147397.486022979,-73.8631235597639,40.5711664027284
"30626",1022517.6848145,147507.721984878,-73.8622549378582,40.5714679410122
"30627",1022693.69158939,147108.192016631,-73.8616236718525,40.5703705491704
"30628",1022747.30383304,147605.884582534,-73.8614278634389,40.5717363837874
"30629",1022914.95098877,147227.397827148,-73.8608265782836,40.5706967833273
"30630",1022975.9089966,147706.471618667,-73.860604417893,40.5720114796312
"30634",1022258.32843018,148095.023986831,-73.8631851914598,40.5730810838571
"30642",1022487.28118898,148196.693786636,-73.8623604792429,40.573359162736
"30644",1022743.11743167,148308.586608902,-73.8614389314958,40.573665179167
"30645",1022970.3380127,148410.331787139,-73.8606204395841,40.5739434599588
"30651",1022674.1116333,149085.120422363,-73.8616829128745,40.5757969088863
"30652",1022901.94262698,149188.627441421,-73.8608621884461,40.5760800246023
"30653",1022994.66223148,149593.282226577,-73.8605261011389,40.5771903163128
"30662",1023135.21301271,147346.747985855,-73.8600330661354,40.5710234125251
"30663",1023205.20642094,147807.419616714,-73.8597784716561,40.5722875572926
"30664",1023354.64178468,147464.543029815,-73.8592425545133,40.5713457714264
"30665",1023446.42962651,147914.089416519,-73.8589095577727,40.5725792814995
"30666",1023590.31378178,147592.157592803,-73.8583935103341,40.5716950054459
"30667",1023824.66040041,147718.856811538,-73.857549233386,40.5720417266575
"30668",1023194.98980713,148508.035034195,-73.8598112108858,40.5742106519014
"30669",1023429.26098636,148612.565612793,-73.8589673095353,40.5744965352951
"30670",1023657.52160645,148712.945983902,-73.8581450612812,40.57477104771
"30671",1023886.19238283,148814.327026397,-73.8573213239616,40.5750482990421
"30672",1023126.72222902,149297.75781253,-73.8600524090326,40.5763785828057
"30673",1023205.9904175,149737.369812042,-73.859764528144,40.5775848817862
"30674",1023354.94683838,149399.51940918,-73.8592302637098,40.5766568942868
"30675",1023414.06738281,149884.246032745,-73.859014633929,40.577987110805
"30676",1023583.58483888,149500.638000518,-73.8584066271507,40.5769334331223
"30677",1023812.07843021,149601.914001465,-73.8575835026968,40.5772103987482
"30680",1024045.46380617,147837.728027374,-73.8567537433201,40.5723670161439
"30682",1024265.74560551,147956.740234405,-73.8559601222325,40.5726926894592
"30686",1024115.27020267,148915.439025879,-73.8564961161496,40.5753248041611
"30687",1024486.82122806,148076.385620132,-73.8551636321988,40.5730200916289
"30688",1024707.25701907,148194.712219268,-73.8543694453923,40.5733438713802
"30689",1024927.80462646,148313.616027847,-73.8535748449161,40.5736692294431
"30690",1024040.74603271,149702.599426284,-73.8567597484817,40.5774857366754
"30691",1024269.14782718,149803.924804702,-73.8559369405545,40.5777628264333
"30692",1024343.81964116,149016.642822295,-73.8556728029912,40.5756015576993
"30693",1024498.08758546,149904.951416016,-73.855112190984,40.5780390877931
"30694",1024572.51983646,149117.587585449,-73.8548489418692,40.57587759365
"30695",1024801.28900151,149218.538818359,-73.8540248256242,40.5761536411283
"30701",1025148.50939943,148432.799011245,-73.8527796692701,40.5739953475544
"30702",1025369.23083498,148552.054016128,-73.8519844254416,40.5743216577593
"30703",1025589.54199223,148671.637023926,-73.8511906487073,40.574648864665
"30704",1025810.7456055,148790.53118898,-73.8503936558605,40.5749741711571
"30705",1025029.72363283,149319.506408691,-73.8532019067148,40.5764297291244
"30706",1025258.53881836,149420.671020538,-73.8523776098919,40.5767063502431
"30707",1025487.51800537,149521.970031753,-73.8515527150482,40.5769833335769
"30708",1025715.54901123,149622.855590835,-73.8507312291799,40.5772591805725
"30709",1025944.09838869,149724.164428711,-73.8499078678637,40.5775361810644
"30711",1026030.98138428,148912.433837891,-73.8496001205834,40.5753077343572
"30716",1026178.10382083,149827.169433609,-73.8490648482242,40.5778178054836
"30717",1026250.62341313,149032.47283937,-73.8488087263001,40.57563617954
"30718",1026475.6589966,149154.920227066,-73.8479978937455,40.5759712041112
"30719",1026417.89660649,149932.861389175,-73.8482009710259,40.578106771323
"30720",1026707.38104251,149275.592407241,-73.8471629944952,40.5763013183417
"30721",1026936.12060545,149399.197814956,-73.8463388047677,40.5766394919761
"30731",1027165.44104007,149523.863037109,-73.8455125089419,40.576980565853
"30732",1027392.77319342,149640.454040542,-73.8446934136686,40.5772994813452
"30733",1027620.43359378,149743.245788589,-73.8438732174745,40.5775805132023
"30734",1027849.13720706,149844.039428711,-73.8430492718548,40.577856049662
"30735",1028078.17541502,149944.925231934,-73.8422241143435,40.5781318315206
"30775",1023622.66943359,150029.445983887,-73.8582628502009,40.5783847315585
"30776",1023831.57983403,150174.484985366,-73.8575099484356,40.5787819042267
"30780",1024038.77099611,150318.877807632,-73.8567632306456,40.5791773060308
"30781",1024250.55200194,150466.384033218,-73.8559999624076,40.5795812279246
"30782",1024459.72802737,150609.999206558,-73.8552460859271,40.5799744763927
"30783",1024667.26702882,150756.06842044,-73.8544980791599,40.5803744632108
"30784",1024727.50323489,150004.209838882,-73.8542857320298,40.57831048773
"30785",1024876.7022095,150901.458618194,-73.8537432412524,40.5807725726919
"30786",1024955.3800049,150106.939208984,-73.8534647852548,40.5785914158337
"30790",1025184.11962889,150207.71661377,-73.8526407372012,40.5788669763273
"30791",1025412.8035889,150309.038635254,-73.8518168794172,40.5791440260251
"30792",1025641.50378422,150410.377014175,-73.8509929562522,40.57942111463
"30793",1025876.15240481,150514.093811035,-73.8501475975658,40.5797046976683
"30794",1025085.967041,151043.620422378,-73.8529890271136,40.5811618166942
"30795",1025315.67443849,151147.590026855,-73.8521614419593,40.5814461311714
"30797",1025575.64782716,151209.889831558,-73.8512251451492,40.5816159234469
"30799",1025838.16680911,151262.865417495,-73.8502797366555,40.5817601030493
"30804",1026114.42620853,150619.477600113,-73.8492891708391,40.5799928329179
"30805",1026351.62060551,150724.191833511,-73.8484346267209,40.5802791290768
"30806",1026589.83203128,150829.355834991,-73.8475764111583,40.5805666485373
"30807",1026655.30438235,150037.89080815,-73.8473456762588,40.5783939235378
"30808",1026892.91540529,150142.903808594,-73.8464896425726,40.5786810233343
"30809",1026821.75738525,150931.872009292,-73.8467408348227,40.5808469240179
"30810",1026114.05883791,151275.522827148,-73.8492864299135,40.5817935464742
"30812",1026392.37500004,151287.514221206,-73.8482843992913,40.5818251417091
"30813",1026668.80163576,151296.320007339,-73.8472891901358,40.5818479933965
"30814",1026962.88342291,151232.700805679,-73.8462308782595,40.5816719594586
"30819",1027125.66760257,150245.898986816,-73.8456511056664,40.5789626017299
"30820",1027353.92498782,150347.142211914,-73.844828753852,40.5792393870955
"30821",1027582.65161136,150447.447021499,-73.8440047120078,40.5795135885127
"30822",1027811.07958986,150548.175231948,-73.8431817357776,40.5797889476298
"30823",1027049.10278325,151036.323791519,-73.8459217271844,40.58113252838
"30824",1027291.82543944,151156.048034713,-73.8450471564913,40.5814599720655
"30826",1027541.62139893,151171.855041519,-73.8441477784976,40.5815021427393
"30827",1027805.07238774,151188.905639648,-73.8431992325702,40.5815476526993
"30833",1028039.97021486,150649.421813965,-73.8423570838895,40.5800657213849
"30835",1028268.57543947,150750.779785171,-73.8415334518785,40.5803427963716
"30837",1028496.79003908,150851.701416045,-73.8407112221399,40.5806186697303
"30839",1028763.95483401,150247.549194351,-73.8397534077625,40.5789590563926
"30840",1028725.9006348,150952.947998062,-73.8398857578717,40.5808954246274
"30841",1028992.62561035,150348.566040039,-73.8389295448744,40.5792351760902
"30842",1028071.58099367,151205.15222168,-73.8422396829818,40.5815909328521
"30843",1028335.70440677,151220.913391143,-73.84128872214,40.5816328844936
"30844",1028604.25378421,151237.343811065,-73.8403218219899,40.5816766430771
"30846",1028954.80102544,151053.804016113,-73.8390610460901,40.5811711026277
"30847",1028870.5230103,151253.177001953,-73.8393631331949,40.5817187657278
"30854",1029221.53918459,150449.582824722,-73.8381048011171,40.5795112884738
"30855",1029472.57879645,150559.743408218,-73.8372003366342,40.5798123799673
"30857",1029733.19842529,150658.591613799,-73.836261452326,40.580082364996
"30858",1029965.53063963,150744.0704346,-73.8354244851156,40.5803157920089
"30860",1029167.36279295,151269.604187012,-73.838294383375,40.581762355926
"30861",1029202.19879155,151168.692382827,-73.8381696428065,40.5814851968789
"30862",1029353.56640629,151336.626403838,-73.8376235917429,40.5819453728949
"30971",1020098.88720705,179545.301391602,-73.8707913202585,40.6594144744566
"30972",1020323.67340089,179672.94543457,-73.8699804508843,40.6597639159405
"30973",1020552.3475952,179802.367797881,-73.8691555499534,40.6601182168466
"30974",1020800.3030396,179892.721801788,-73.8682613564126,40.660365198337
"30986",1021227.7432251,177170.36523439,-73.8667356592137,40.6528911601593
"30987",1021100.07940677,179924.890441909,-73.8671806951304,40.660452251539
"30988",1021430.99401855,179346.10559085,-73.8659911677964,40.6588622330244
"30989",1021492.81481935,179999.286621094,-73.8657647441674,40.6606548092274
"30991",1022281.22363286,178143.078613296,-73.8629335348229,40.655556580948
"31017",1023754.12744142,179807.622192398,-73.8576153725157,40.6601189331549
"31018",1024009.11218263,179853.975219756,-73.8566960599702,40.660245020549
"31031",1024981.57739259,177510.354614288,-73.8532051615074,40.6538078849434
"31032",1024901.55462646,177949.674621597,-73.8534909114481,40.6550140884095
"31033",1024754.59619141,178722.415832549,-73.8540159106039,40.6571357642771
"31034",1024266.47338872,179900.59783937,-73.8557681768461,40.6603718298245
"31035",1024520.93859865,179943.797790527,-73.854850748708,40.6604892503275
"31036",1024654.50018314,179257.628601074,-73.854373462764,40.6586052610771
"31040",1024883.39843749,179516.991027832,-73.8535469027161,40.6593161054654
"31041",1024910.82623295,179380.875793487,-73.8534488669216,40.6589423737043
"31046",1025251.91479497,177564.160400406,-73.8522305519589,40.6539543222761
"31047",1025510.11639404,177615.075622573,-73.8512996928335,40.6540928739464
"31048",1025783.69842532,177666.860229492,-73.8503133938319,40.6542337322231
"31049",1025021.54119878,178780.332397476,-73.8530534560209,40.6572935072145
"31050",1025153.32904054,178092.230224639,-73.8525826480539,40.6554042123959
"31051",1025278.43041994,178825.194641143,-73.8521273188389,40.6574154574982
"31052",1025397.33123781,178203.151794463,-73.8517025785645,40.65570753694
"31053",1025553.0853882,178877.678039566,-73.8511371011531,40.6575582358399
"31054",1025669.72241214,178268.145202652,-73.8507204673346,40.6558846594306
"31055",1025828.24560551,178930.155029297,-73.8501450582697,40.6577009856918
"31056",1025944.13122563,178321.051818863,-73.8497311539022,40.6560285884837
"31057",1025162.17083743,179434.563415542,-73.8525426381204,40.6590885764569
"31059",1025346.43243411,179958.033386275,-73.8518753256299,40.6605245309209
"31060",1025437.48199463,179486.941833511,-73.8515500320648,40.6592310671462
"31061",1025712.39624023,179539.025024429,-73.850558854153,40.6593727407941
"31062",1025966.5458374,179588.332824737,-73.8496425303503,40.6595068859266
"31067",1026648.70318608,175928.573242188,-73.8472068678891,40.6494584207221
"31068",1026764.98919681,175323.229797378,-73.846791621749,40.6477963291764
"31070",1026930.67120366,175983.330200195,-73.8461903891872,40.6496073620104
"31073",1026525.72119145,176662.436401397,-73.8476454601773,40.6514733005526
"31074",1026791.39984132,176711.819641143,-73.8466876897847,40.651607574286
"31075",1026060.22363284,177720.606811538,-73.8493164713533,40.6543799533292
"31076",1026315.02282718,177763.845031753,-73.8483979103474,40.6544974259102
"31077",1026432.33880618,177152.104003921,-73.8479789312846,40.6528177747647
"31078",1026580.88842775,177811.335021988,-73.8474394361677,40.6546265084212
"31079",1026697.71899419,177201.145996094,-73.8470222200372,40.6529511160363
"31080",1026846.00939943,177862.102600098,-73.8464836212205,40.6547645827734
"31081",1026962.62323,177251.693786636,-73.8460672107183,40.6530885847254
"31082",1026083.68481448,178979.134399414,-73.849224110659,40.657834219994
"31083",1026199.34399417,178370.454589859,-73.848811042027,40.6561629827113
"31084",1026464.61242676,178420.736633331,-73.8478546794826,40.6562997350501
"31085",1026730.36981201,178470.963012725,-73.846896551138,40.6564363243038
"31086",1026985.54980469,178518.843383804,-73.8459765557043,40.6565665173601
"31087",1026232.5787964,179638.752624512,-73.8486833651574,40.6596440196112
"31088",1026348.60223392,179029.311584473,-73.8482689907696,40.6579706895968
"31089",1026497.28619389,179688.700012207,-73.8477289766654,40.659779854955
"31090",1026613.59838866,179079.85943605,-73.8473135808675,40.6581081682864
"31091",1026754.01800537,179738.335815445,-73.8468033324912,40.6599148654372
"31092",1026869.39501955,179128.143432632,-73.8463913381598,40.6582394695468
"31094",1027045.63818364,175373.026428223,-73.8457799522148,40.6479316581936
"31095",1027310.73944093,175424.309021026,-73.8448242974982,40.6480711325581
"31096",1027567.27423099,175475.804992691,-73.8438995079389,40.6482112265622
"31098",1027817.90039062,175519.558227539,-73.8429960571684,40.6483300900964
"31099",1027055.72680664,176762.574035645,-73.8457347780866,40.6517456100909
"31100",1027194.83398436,176033.743408203,-73.8452380988778,40.6497444580411
"31101",1027311.63183598,176811.087829605,-73.8448122281056,40.6518775290045
"31102",1027450.0238037,176082.414611846,-73.8443181520063,40.6498768085445
"31103",1027566.31964111,176860.346191421,-73.8438940563904,40.6520114901436
"31104",1027705.91583256,176132.0274048,-73.8433956648353,40.6500117326956
"31105",1027822.81842044,176908.938598663,-73.8429693587942,40.6521436071428
"31106",1027961.17443851,176180.180236831,-73.8424754660934,40.6501426453028
"31107",1027101.9274292,177910.580200225,-73.8455609843484,40.6548964082411
"31108",1027218.36102299,177300.673400879,-73.8451452425618,40.6532217856698
"31109",1027356.95318606,177960.035583496,-73.8446415533454,40.6550309144461
"31110",1027473.83941652,177348.622802764,-73.8442242121827,40.6533521527842
"31111",1027728.89801028,177398.304382339,-73.8433046799667,40.6534872690245
"31112",1027982.5458374,177446.158630371,-73.8423902401925,40.6536173692603
"31113",1027240.76239015,178568.098632827,-73.8450564304472,40.6567004766303
"31114",1027496.03759769,178619.230407715,-73.8441360637639,40.6568395788759
"31115",1027612.58264163,178008.411438018,-73.8437199498324,40.6551624472775
"31116",1027751.36840822,178665.368835464,-73.8432155250535,40.6569649678608
"31117",1027867.36883545,178056.6954346,-73.8428013824196,40.6552937247466
"31118",1027007.65924077,179785.632202163,-73.8458888387267,40.6600434622201
"31119",1027123.87622072,179176.604614258,-73.8454738317616,40.6583712561134
"31120",1027264.22363281,179834.916809082,-73.8449637928399,40.6601774947485
"31121",1027380.79162599,179225.239624038,-73.844547547261,40.6585035006221
"31122",1027519.36419678,179883.424011245,-73.8440438801288,40.6603093929924
"31123",1027634.75439456,179274.114196792,-73.8436318994695,40.6586364096836
"31124",1027775.17083745,179931.993408203,-73.8431215626333,40.6604414513139
"31125",1027890.70202637,179322.700012207,-73.8427090960201,40.6587685090976
"31129",1028079.15960698,175558.626403809,-73.842054315704,40.6484360344642
"31130",1028332.96160892,175608.262023926,-73.8411393754861,40.6485710135387
"31131",1028589.66400148,175657.307189941,-73.8402139833872,40.6487043501454
"31132",1028843.76440434,175707.802612334,-73.839297954741,40.6488416730394
"31133",1028077.08941655,176957.137207046,-73.8420526887275,40.6522746468411
"31134",1028216.61340332,176228.946594238,-73.8415546097714,40.6502752336413
"31135",1028472.07879639,176277.749023452,-73.8406336543118,40.6504079134818
"31136",1028727.00622559,176326.164184585,-73.8397146364423,40.6505395256827
"31137",1028982.70123295,176375.169982925,-73.8387928448475,40.6506727478288
"31138",1028239.5498047,177499.639404312,-73.8414636648053,40.6537628891127
"31139",1028333.06658936,177005.352417007,-73.8411298661069,40.6524057163059
"31140",1028495.89123538,177544.354003936,-73.840539530639,40.6538843436139
"31141",1028596.7800293,177012.520996109,-73.8401794291723,40.6524240757549
"31142",1028750.23120119,177593.989624053,-73.8396225738361,40.6540193078504
"31143",1028860.90020755,177014.164794922,-73.8392275624238,40.6524272610081
"31144",1029023.7116089,177644.307800293,-73.8386366272604,40.654156041482
"31145",1028007.48004152,178713.872619659,-73.8422921533506,40.6570968379922
"31146",1028123.08020023,178105.481384292,-73.8418794737765,40.6554263680433
"31147",1028262.81103519,178762.868591309,-73.8413715883146,40.6572300555336
"31148",1028379.73663336,178153.45703125,-73.8409541607023,40.6555567751389
"31149",1028518.06622317,178811.398620605,-73.8404512958751,40.6573619871768
"31150",1028634.46362306,178202.125000015,-73.8400357932656,40.6556890847284
"31151",1028791.53021243,178861.838195816,-73.8394653599677,40.6574990611553
"31152",1028909.13500978,178254.565795913,-73.8390455164453,40.6558316419859
"31154",1028029.6027832,179981.701416045,-73.8422041889264,40.660576634266
"31155",1028146.17083742,179371.263000503,-73.841788014842,40.6589005408247
"31156",1028402.13140871,179420.101440459,-73.8408651557968,40.659033318775
"31157",1028679.64398193,179471.899230972,-73.8398645950262,40.6591741039566
"31163",1029100.63403322,175750.912841812,-73.8383719920039,40.6489587038919
"31164",1029373.63543701,175809.508422866,-73.8373877884587,40.6491181489652
"31168",1029905.30883792,175918.332641602,-73.8354710629514,40.6494141223166
"31169",1029257.02484134,176427.748596206,-73.8378038922279,40.6508156745126
